year1,county1,group1,year2,county2,group2,Yes1,No1,Rate1,Yes2,No2,Rate2,Significant,Narrative
2015-16,Forsyth,black,2015-16,Durham,black,229,930,0.19758412424503882,282,984,0.22274881516587677,FALSE,black in Forsyth 2015-16 has a similar 8th Grade Math Score compared to black in Durham 2015-16
2015-16,Forsyth,black,2015-16,Guilford,black,229,930,0.19758412424503882,538,1640,0.24701561065197428,TRUE,black in Forsyth 2015-16 has a lower 8th Grade Math Score than black in Guilford 2015-16
2015-16,Forsyth,white,2017-18,Forsyth,white,944,690,0.5777233782129743,932,518,0.6427586206896552,TRUE,white in Forsyth 2015-16 has a lower 8th Grade Math Score than white in Forsyth 2017-18
2015-16,Forsyth,white,2016-17,Forsyth,white,944,690,0.5777233782129743,1020,581,0.637101811367895,TRUE,white in Forsyth 2015-16 has a lower 8th Grade Math Score than white in Forsyth 2016-17
2015-16,Forsyth,white,2014-15,Forsyth,white,944,690,0.5777233782129743,1010,731,0.5801263641585296,FALSE,white in Forsyth 2015-16 has a similar 8th Grade Math Score compared to white in Forsyth 2014-15
2015-16,Forsyth,white,2015-16,Forsyth,black,944,690,0.5777233782129743,229,930,0.19758412424503882,TRUE,white in Forsyth 2015-16 has a higher 8th Grade Math Score than black in Forsyth 2015-16
2015-16,Forsyth,white,2015-16,Forsyth,hispanic,944,690,0.5777233782129743,199,776,0.2041025641025641,TRUE,white in Forsyth 2015-16 has a higher 8th Grade Math Score than hispanic in Forsyth 2015-16
2015-16,Forsyth,white,2015-16,Durham,white,944,690,0.5777233782129743,272,145,0.6522781774580336,TRUE,white in Forsyth 2015-16 has a lower 8th Grade Math Score than white in Durham 2015-16
2015-16,Forsyth,white,2015-16,Guilford,white,944,690,0.5777233782129743,1195,684,0.6359765832889835,TRUE,white in Forsyth 2015-16 has a lower 8th Grade Math Score than white in Guilford 2015-16
2015-16,Forsyth,hispanic,2017-18,Forsyth,hispanic,199,776,0.2041025641025641,277,751,0.2694552529182879,TRUE,hispanic in Forsyth 2015-16 has a lower 8th Grade Math Score than hispanic in Forsyth 2017-18
2015-16,Forsyth,hispanic,2016-17,Forsyth,hispanic,199,776,0.2041025641025641,268,817,0.24700460829493087,TRUE,hispanic in Forsyth 2015-16 has a lower 8th Grade Math Score than hispanic in Forsyth 2016-17
2015-16,Forsyth,hispanic,2014-15,Forsyth,hispanic,199,776,0.2041025641025641,230,669,0.25583982202447164,TRUE,hispanic in Forsyth 2015-16 has a lower 8th Grade Math Score than hispanic in Forsyth 2014-15
2015-16,Forsyth,hispanic,2015-16,Forsyth,black,199,776,0.2041025641025641,229,930,0.19758412424503882,FALSE,hispanic in Forsyth 2015-16 has a similar 8th Grade Math Score compared to black in Forsyth 2015-16
2015-16,Forsyth,hispanic,2015-16,Forsyth,white,199,776,0.2041025641025641,944,690,0.5777233782129743,TRUE,hispanic in Forsyth 2015-16 has a lower 8th Grade Math Score than white in Forsyth 2015-16
2015-16,Forsyth,hispanic,2015-16,Durham,hispanic,199,776,0.2041025641025641,156,461,0.25283630470016205,TRUE,hispanic in Forsyth 2015-16 has a lower 8th Grade Math Score than hispanic in Durham 2015-16
2015-16,Forsyth,hispanic,2015-16,Guilford,hispanic,199,776,0.2041025641025641,239,472,0.3361462728551336,TRUE,hispanic in Forsyth 2015-16 has a lower 8th Grade Math Score than hispanic in Guilford 2015-16
2015-16,Forsyth,male,2017-18,Forsyth,male,740,1311,0.3607996099463676,797,1162,0.40684022460439,TRUE,male in Forsyth 2015-16 has a lower 8th Grade Math Score than male in Forsyth 2017-18
2015-16,Forsyth,male,2016-17,Forsyth,male,740,1311,0.3607996099463676,815,1290,0.38717339667458434,FALSE,male in Forsyth 2015-16 has a similar 8th Grade Math Score compared to male in Forsyth 2016-17
2015-16,Forsyth,male,2014-15,Forsyth,male,740,1311,0.3607996099463676,805,1325,0.3779342723004695,FALSE,male in Forsyth 2015-16 has a similar 8th Grade Math Score compared to male in Forsyth 2014-15
2015-16,Forsyth,male,2015-16,Forsyth,female,740,1311,0.3607996099463676,765,1238,0.381927109335996,FALSE,male in Forsyth 2015-16 has a similar 8th Grade Math Score compared to female in Forsyth 2015-16
2015-16,Forsyth,male,2015-16,Durham,male,740,1311,0.3607996099463676,340,861,0.28309741881765194,TRUE,male in Forsyth 2015-16 has a higher 8th Grade Math Score than male in Durham 2015-16
2015-16,Forsyth,male,2015-16,Guilford,male,740,1311,0.3607996099463676,1088,1646,0.39795171909290417,TRUE,male in Forsyth 2015-16 has a lower 8th Grade Math Score than male in Guilford 2015-16
2015-16,Forsyth,female,2017-18,Forsyth,female,765,1238,0.381927109335996,789,1055,0.42787418655097614,TRUE,female in Forsyth 2015-16 has a lower 8th Grade Math Score than female in Forsyth 2017-18
2015-16,Forsyth,female,2016-17,Forsyth,female,765,1238,0.381927109335996,854,1213,0.413159167876149,TRUE,female in Forsyth 2015-16 has a lower 8th Grade Math Score than female in Forsyth 2016-17
2015-16,Forsyth,female,2014-15,Forsyth,female,765,1238,0.381927109335996,788,1201,0.3961789844142785,FALSE,female in Forsyth 2015-16 has a similar 8th Grade Math Score compared to female in Forsyth 2014-15
2015-16,Forsyth,female,2015-16,Forsyth,male,765,1238,0.381927109335996,740,1311,0.3607996099463676,FALSE,female in Forsyth 2015-16 has a similar 8th Grade Math Score compared to male in Forsyth 2015-16
2015-16,Forsyth,female,2015-16,Durham,female,765,1238,0.381927109335996,429,792,0.35135135135135137,FALSE,female in Forsyth 2015-16 has a similar 8th Grade Math Score compared to female in Durham 2015-16
2015-16,Forsyth,female,2015-16,Guilford,female,765,1238,0.381927109335996,1177,1450,0.44803958888465933,TRUE,female in Forsyth 2015-16 has a lower 8th Grade Math Score than female in Guilford 2015-16
2015-16,Forsyth,eds,2017-18,Forsyth,eds,358,1516,0.1910352187833511,390,1337,0.225825130283729,TRUE,eds in Forsyth 2015-16 has a lower 8th Grade Math Score than eds in Forsyth 2017-18
2015-16,Forsyth,eds,2016-17,Forsyth,eds,358,1516,0.1910352187833511,430,1600,0.21182266009852216,FALSE,eds in Forsyth 2015-16 has a similar 8th Grade Math Score compared to eds in Forsyth 2016-17
2015-16,Forsyth,eds,2014-15,Forsyth,eds,358,1516,0.1910352187833511,470,1799,0.20713970912296165,FALSE,eds in Forsyth 2015-16 has a similar 8th Grade Math Score compared to eds in Forsyth 2014-15
2015-16,Forsyth,eds,2015-16,Forsyth,not_eds,358,1516,0.1910352187833511,1149,1031,0.5270642201834862,TRUE,eds in Forsyth 2015-16 has a lower 8th Grade Math Score than not_eds in Forsyth 2015-16
2015-16,Forsyth,eds,2015-16,Durham,eds,358,1516,0.1910352187833511,294,1220,0.19418758256274768,FALSE,eds in Forsyth 2015-16 has a similar 8th Grade Math Score compared to eds in Durham 2015-16
2015-16,Forsyth,eds,2015-16,Guilford,eds,358,1516,0.1910352187833511,654,1902,0.25586854460093894,TRUE,eds in Forsyth 2015-16 has a lower 8th Grade Math Score than eds in Guilford 2015-16
2015-16,Forsyth,not_eds,2017-18,Forsyth,not_eds,1149,1031,0.5270642201834862,1196,880,0.5761078998073218,TRUE,not_eds in Forsyth 2015-16 has a lower 8th Grade Math Score than not_eds in Forsyth 2017-18
2015-16,Forsyth,not_eds,2016-17,Forsyth,not_eds,1149,1031,0.5270642201834862,1236,906,0.5770308123249299,TRUE,not_eds in Forsyth 2015-16 has a lower 8th Grade Math Score than not_eds in Forsyth 2016-17
2015-16,Forsyth,not_eds,2014-15,Forsyth,not_eds,1149,1031,0.5270642201834862,1123,727,0.607027027027027,TRUE,not_eds in Forsyth 2015-16 has a lower 8th Grade Math Score than not_eds in Forsyth 2014-15
2015-16,Forsyth,not_eds,2015-16,Forsyth,eds,1149,1031,0.5270642201834862,358,1516,0.1910352187833511,TRUE,not_eds in Forsyth 2015-16 has a higher 8th Grade Math Score than eds in Forsyth 2015-16
2015-16,Forsyth,not_eds,2015-16,Durham,not_eds,1149,1031,0.5270642201834862,474,434,0.5220264317180616,FALSE,not_eds in Forsyth 2015-16 has a similar 8th Grade Math Score compared to not_eds in Durham 2015-16
2015-16,Forsyth,not_eds,2015-16,Guilford,not_eds,1149,1031,0.5270642201834862,1607,1198,0.5729055258467023,TRUE,not_eds in Forsyth 2015-16 has a lower 8th Grade Math Score than not_eds in Guilford 2015-16
2015-16,Forsyth,ALL,2017-18,Forsyth,ALL,1504,2550,0.37099161322150964,1586,2217,0.41703917959505654,TRUE,ALL in Forsyth 2015-16 has a lower 8th Grade Math Score than ALL in Forsyth 2017-18
2015-16,Forsyth,ALL,2016-17,Forsyth,ALL,1504,2550,0.37099161322150964,1669,2503,0.40004793863854266,TRUE,ALL in Forsyth 2015-16 has a lower 8th Grade Math Score than ALL in Forsyth 2016-17
2015-16,Forsyth,ALL,2014-15,Forsyth,ALL,1504,2550,0.37099161322150964,1594,2525,0.3869871327992231,FALSE,ALL in Forsyth 2015-16 has a similar 8th Grade Math Score compared to ALL in Forsyth 2014-15
2015-16,Forsyth,ALL,2015-16,Durham,ALL,1504,2550,0.37099161322150964,768,1654,0.3170933113129645,TRUE,ALL in Forsyth 2015-16 has a higher 8th Grade Math Score than ALL in Durham 2015-16
2015-16,Forsyth,ALL,2015-16,Guilford,ALL,1504,2550,0.37099161322150964,2262,3099,0.42193620593172915,TRUE,ALL in Forsyth 2015-16 has a lower 8th Grade Math Score than ALL in Guilford 2015-16
2014-15,Forsyth,black,2017-18,Forsyth,black,217,989,0.1799336650082919,233,808,0.22382324687800192,TRUE,black in Forsyth 2014-15 has a lower 8th Grade Math Score than black in Forsyth 2017-18
2014-15,Forsyth,black,2016-17,Forsyth,black,217,989,0.1799336650082919,231,965,0.1931438127090301,FALSE,black in Forsyth 2014-15 has a similar 8th Grade Math Score compared to black in Forsyth 2016-17
2014-15,Forsyth,black,2015-16,Forsyth,black,217,989,0.1799336650082919,229,930,0.19758412424503882,FALSE,black in Forsyth 2014-15 has a similar 8th Grade Math Score compared to black in Forsyth 2015-16
2014-15,Forsyth,black,2014-15,Forsyth,white,217,989,0.1799336650082919,1010,731,0.5801263641585296,TRUE,black in Forsyth 2014-15 has a lower 8th Grade Math Score than white in Forsyth 2014-15
2014-15,Forsyth,black,2014-15,Forsyth,hispanic,217,989,0.1799336650082919,230,669,0.25583982202447164,TRUE,black in Forsyth 2014-15 has a lower 8th Grade Math Score than hispanic in Forsyth 2014-15
2014-15,Forsyth,black,2014-15,Durham,black,217,989,0.1799336650082919,342,952,0.2642967542503864,TRUE,black in Forsyth 2014-15 has a lower 8th Grade Math Score than black in Durham 2014-15
2014-15,Forsyth,black,2014-15,Guilford,black,217,989,0.1799336650082919,554,1687,0.24721106648817492,TRUE,black in Forsyth 2014-15 has a lower 8th Grade Math Score than black in Guilford 2014-15
2014-15,Forsyth,white,2017-18,Forsyth,white,1010,731,0.5801263641585296,932,518,0.6427586206896552,TRUE,white in Forsyth 2014-15 has a lower 8th Grade Math Score than white in Forsyth 2017-18
2014-15,Forsyth,white,2016-17,Forsyth,white,1010,731,0.5801263641585296,1020,581,0.637101811367895,TRUE,white in Forsyth 2014-15 has a lower 8th Grade Math Score than white in Forsyth 2016-17
2014-15,Forsyth,white,2015-16,Forsyth,white,1010,731,0.5801263641585296,944,690,0.5777233782129743,FALSE,white in Forsyth 2014-15 has a similar 8th Grade Math Score compared to white in Forsyth 2015-16
2014-15,Forsyth,white,2014-15,Forsyth,black,1010,731,0.5801263641585296,217,989,0.1799336650082919,TRUE,white in Forsyth 2014-15 has a higher 8th Grade Math Score than black in Forsyth 2014-15
2014-15,Forsyth,white,2014-15,Forsyth,hispanic,1010,731,0.5801263641585296,230,669,0.25583982202447164,TRUE,white in Forsyth 2014-15 has a higher 8th Grade Math Score than hispanic in Forsyth 2014-15
2014-15,Forsyth,white,2014-15,Durham,white,1010,731,0.5801263641585296,282,113,0.7139240506329114,TRUE,white in Forsyth 2014-15 has a lower 8th Grade Math Score than white in Durham 2014-15
2014-15,Forsyth,white,2014-15,Guilford,white,1010,731,0.5801263641585296,1249,769,0.6189296333002974,TRUE,white in Forsyth 2014-15 has a lower 8th Grade Math Score than white in Guilford 2014-15
2014-15,Forsyth,hispanic,2017-18,Forsyth,hispanic,230,669,0.25583982202447164,277,751,0.2694552529182879,FALSE,hispanic in Forsyth 2014-15 has a similar 8th Grade Math Score compared to hispanic in Forsyth 2017-18
2014-15,Forsyth,hispanic,2016-17,Forsyth,hispanic,230,669,0.25583982202447164,268,817,0.24700460829493087,FALSE,hispanic in Forsyth 2014-15 has a similar 8th Grade Math Score compared to hispanic in Forsyth 2016-17
2014-15,Forsyth,hispanic,2015-16,Forsyth,hispanic,230,669,0.25583982202447164,199,776,0.2041025641025641,TRUE,hispanic in Forsyth 2014-15 has a higher 8th Grade Math Score than hispanic in Forsyth 2015-16
2014-15,Forsyth,hispanic,2014-15,Forsyth,black,230,669,0.25583982202447164,217,989,0.1799336650082919,TRUE,hispanic in Forsyth 2014-15 has a higher 8th Grade Math Score than black in Forsyth 2014-15
2014-15,Forsyth,hispanic,2014-15,Forsyth,white,230,669,0.25583982202447164,1010,731,0.5801263641585296,TRUE,hispanic in Forsyth 2014-15 has a lower 8th Grade Math Score than white in Forsyth 2014-15
2014-15,Forsyth,hispanic,2014-15,Durham,hispanic,230,669,0.25583982202447164,171,444,0.2780487804878049,FALSE,hispanic in Forsyth 2014-15 has a similar 8th Grade Math Score compared to hispanic in Durham 2014-15
2014-15,Forsyth,hispanic,2014-15,Guilford,hispanic,230,669,0.25583982202447164,198,481,0.2916053019145803,FALSE,hispanic in Forsyth 2014-15 has a similar 8th Grade Math Score compared to hispanic in Guilford 2014-15
2014-15,Forsyth,male,2017-18,Forsyth,male,805,1325,0.3779342723004695,797,1162,0.40684022460439,FALSE,male in Forsyth 2014-15 has a similar 8th Grade Math Score compared to male in Forsyth 2017-18
2014-15,Forsyth,male,2016-17,Forsyth,male,805,1325,0.3779342723004695,815,1290,0.38717339667458434,FALSE,male in Forsyth 2014-15 has a similar 8th Grade Math Score compared to male in Forsyth 2016-17
2014-15,Forsyth,male,2015-16,Forsyth,male,805,1325,0.3779342723004695,740,1311,0.3607996099463676,FALSE,male in Forsyth 2014-15 has a similar 8th Grade Math Score compared to male in Forsyth 2015-16
2014-15,Forsyth,male,2014-15,Forsyth,female,805,1325,0.3779342723004695,788,1201,0.3961789844142785,FALSE,male in Forsyth 2014-15 has a similar 8th Grade Math Score compared to female in Forsyth 2014-15
2014-15,Forsyth,male,2014-15,Durham,male,805,1325,0.3779342723004695,406,828,0.32901134521880065,TRUE,male in Forsyth 2014-15 has a higher 8th Grade Math Score than male in Durham 2014-15
2014-15,Forsyth,male,2014-15,Guilford,male,805,1325,0.3779342723004695,1183,1648,0.4178735429176969,TRUE,male in Forsyth 2014-15 has a lower 8th Grade Math Score than male in Guilford 2014-15
2014-15,Forsyth,female,2017-18,Forsyth,female,788,1201,0.3961789844142785,789,1055,0.42787418655097614,FALSE,female in Forsyth 2014-15 has a similar 8th Grade Math Score compared to female in Forsyth 2017-18
2014-15,Forsyth,female,2016-17,Forsyth,female,788,1201,0.3961789844142785,854,1213,0.413159167876149,FALSE,female in Forsyth 2014-15 has a similar 8th Grade Math Score compared to female in Forsyth 2016-17
2014-15,Forsyth,female,2015-16,Forsyth,female,788,1201,0.3961789844142785,765,1238,0.381927109335996,FALSE,female in Forsyth 2014-15 has a similar 8th Grade Math Score compared to female in Forsyth 2015-16
2014-15,Forsyth,female,2014-15,Forsyth,male,788,1201,0.3961789844142785,805,1325,0.3779342723004695,FALSE,female in Forsyth 2014-15 has a similar 8th Grade Math Score compared to male in Forsyth 2014-15
2014-15,Forsyth,female,2014-15,Durham,female,788,1201,0.3961789844142785,468,723,0.3929471032745592,FALSE,female in Forsyth 2014-15 has a similar 8th Grade Math Score compared to female in Durham 2014-15
2014-15,Forsyth,female,2014-15,Guilford,female,788,1201,0.3961789844142785,1115,1591,0.41204730229120473,FALSE,female in Forsyth 2014-15 has a similar 8th Grade Math Score compared to female in Guilford 2014-15
2014-15,Forsyth,eds,2017-18,Forsyth,eds,470,1799,0.20713970912296165,390,1337,0.225825130283729,FALSE,eds in Forsyth 2014-15 has a similar 8th Grade Math Score compared to eds in Forsyth 2017-18
2014-15,Forsyth,eds,2016-17,Forsyth,eds,470,1799,0.20713970912296165,430,1600,0.21182266009852216,FALSE,eds in Forsyth 2014-15 has a similar 8th Grade Math Score compared to eds in Forsyth 2016-17
2014-15,Forsyth,eds,2015-16,Forsyth,eds,470,1799,0.20713970912296165,358,1516,0.1910352187833511,FALSE,eds in Forsyth 2014-15 has a similar 8th Grade Math Score compared to eds in Forsyth 2015-16
2014-15,Forsyth,eds,2014-15,Forsyth,not_eds,470,1799,0.20713970912296165,1123,727,0.607027027027027,TRUE,eds in Forsyth 2014-15 has a lower 8th Grade Math Score than not_eds in Forsyth 2014-15
2014-15,Forsyth,eds,2014-15,Durham,eds,470,1799,0.20713970912296165,352,1199,0.22695035460992907,FALSE,eds in Forsyth 2014-15 has a similar 8th Grade Math Score compared to eds in Durham 2014-15
2014-15,Forsyth,eds,2014-15,Guilford,eds,470,1799,0.20713970912296165,684,2061,0.24918032786885247,TRUE,eds in Forsyth 2014-15 has a lower 8th Grade Math Score than eds in Guilford 2014-15
2014-15,Forsyth,not_eds,2017-18,Forsyth,not_eds,1123,727,0.607027027027027,1196,880,0.5761078998073218,FALSE,not_eds in Forsyth 2014-15 has a similar 8th Grade Math Score compared to not_eds in Forsyth 2017-18
2014-15,Forsyth,not_eds,2016-17,Forsyth,not_eds,1123,727,0.607027027027027,1236,906,0.5770308123249299,FALSE,not_eds in Forsyth 2014-15 has a similar 8th Grade Math Score compared to not_eds in Forsyth 2016-17
2014-15,Forsyth,not_eds,2015-16,Forsyth,not_eds,1123,727,0.607027027027027,1149,1031,0.5270642201834862,TRUE,not_eds in Forsyth 2014-15 has a higher 8th Grade Math Score than not_eds in Forsyth 2015-16
2014-15,Forsyth,not_eds,2014-15,Forsyth,eds,1123,727,0.607027027027027,470,1799,0.20713970912296165,TRUE,not_eds in Forsyth 2014-15 has a higher 8th Grade Math Score than eds in Forsyth 2014-15
2014-15,Forsyth,not_eds,2014-15,Durham,not_eds,1123,727,0.607027027027027,522,352,0.597254004576659,FALSE,not_eds in Forsyth 2014-15 has a similar 8th Grade Math Score compared to not_eds in Durham 2014-15
2014-15,Forsyth,not_eds,2014-15,Guilford,not_eds,1123,727,0.607027027027027,1614,1178,0.578080229226361,FALSE,not_eds in Forsyth 2014-15 has a similar 8th Grade Math Score compared to not_eds in Guilford 2014-15
2014-15,Forsyth,ALL,2017-18,Forsyth,ALL,1594,2525,0.3869871327992231,1586,2217,0.41703917959505654,TRUE,ALL in Forsyth 2014-15 has a lower 8th Grade Math Score than ALL in Forsyth 2017-18
2014-15,Forsyth,ALL,2016-17,Forsyth,ALL,1594,2525,0.3869871327992231,1669,2503,0.40004793863854266,FALSE,ALL in Forsyth 2014-15 has a similar 8th Grade Math Score compared to ALL in Forsyth 2016-17
2014-15,Forsyth,ALL,2015-16,Forsyth,ALL,1594,2525,0.3869871327992231,1504,2550,0.37099161322150964,FALSE,ALL in Forsyth 2014-15 has a similar 8th Grade Math Score compared to ALL in Forsyth 2015-16
2014-15,Forsyth,ALL,2014-15,Durham,ALL,1594,2525,0.3869871327992231,873,1552,0.36,TRUE,ALL in Forsyth 2014-15 has a higher 8th Grade Math Score than ALL in Durham 2014-15
2014-15,Forsyth,ALL,2014-15,Guilford,ALL,1594,2525,0.3869871327992231,2298,3239,0.4150261874661369,TRUE,ALL in Forsyth 2014-15 has a lower 8th Grade Math Score than ALL in Guilford 2014-15
2013-14,Forsyth,ALL,2013-14,Durham,ALL,1591,2629,0.37701421800947865,690,1739,0.28406751749691234,TRUE,ALL in Forsyth 2013-14 has a higher 8th Grade Math Score than ALL in Durham 2013-14
2013-14,Forsyth,ALL,2013-14,Guilford,ALL,1591,2629,0.37701421800947865,2342,3426,0.40603328710124825,TRUE,ALL in Forsyth 2013-14 has a lower 8th Grade Math Score than ALL in Guilford 2013-14
