geo_description,label,year,description,estimate,moe,se,cv,file
New Hanover ,HD01_VD01,2014,Estimate; Total:,72622,2479.49,1265.05,1.74,"White, non-Hispanic"
Onslow ,HD01_VD01,2014,Estimate; Total:,43807,2908.43,1483.89,3.39,"White, non-Hispanic"
Orange ,HD01_VD01,2014,Estimate; Total:,38552,1575.15,803.65,2.08,"White, non-Hispanic"
Pitt ,HD01_VD01,2014,Estimate; Total:,39823,1974.3,1007.3,2.53,"White, non-Hispanic"
Randolph ,HD01_VD01,2014,Estimate; Total:,45034,1422.64,725.84,1.61,"White, non-Hispanic"
Robeson ,HD01_VD01,2014,Estimate; Total:,14238,816.17,416.41,2.92,"White, non-Hispanic"
Rockingham ,HD01_VD01,2014,Estimate; Total:,29048,1492.94,761.7,2.62,"White, non-Hispanic"
Rowan ,HD01_VD01,2014,Estimate; Total:,40237,1347.57,687.54,1.71,"White, non-Hispanic"
Rutherford ,HD01_VD01,2014,Estimate; Total:,22792,1564.43,798.18,3.5,"White, non-Hispanic"
Surry ,HD01_VD01,2014,Estimate; Total:,25063,1066.38,544.07,2.17,"White, non-Hispanic"
Union ,HD01_VD01,2014,Estimate; Total:,54718,1442.89,736.17,1.35,"White, non-Hispanic"
Wake ,HD01_VD01,2014,Estimate; Total:,240723,4393.02,2241.34,0.93,"White, non-Hispanic"
Wayne ,HD01_VD01,2014,Estimate; Total:,28046,1479.83,755.02,2.69,"White, non-Hispanic"
Wilkes ,HD01_VD01,2014,Estimate; Total:,24863,1770.55,903.34,3.63,"White, non-Hispanic"
Wilson ,HD01_VD01,2014,Estimate; Total:,17115,824.51,420.67,2.46,"White, non-Hispanic"
United States,HD01_VD02,2014,Estimate; Total: - Owner occupied,57254444,154170.38,78658.36,0.14,"White, non-Hispanic"
North Carolina,HD01_VD02,2014,Estimate; Total: - Owner occupied,1885429,15983.83,8155.02,0.43,"White, non-Hispanic"
Alamance ,HD01_VD02,2014,Estimate; Total: - Owner occupied,32756,1868.26,953.19,2.91,"White, non-Hispanic"
Brunswick ,HD01_VD02,2014,Estimate; Total: - Owner occupied,32653,2197.11,1120.97,3.43,"White, non-Hispanic"
Buncombe ,HD01_VD02,2014,Estimate; Total: - Owner occupied,60603,2935.83,1497.87,2.47,"White, non-Hispanic"
Burke ,HD01_VD02,2014,Estimate; Total: - Owner occupied,20534,1656.17,844.98,4.12,"White, non-Hispanic"
Cabarrus ,HD01_VD02,2014,Estimate; Total: - Owner occupied,39745,1862.3,950.15,2.39,"White, non-Hispanic"
Caldwell ,HD01_VD02,2014,Estimate; Total: - Owner occupied,20084,1615.66,824.32,4.1,"White, non-Hispanic"
Carteret ,HD01_VD02,2014,Estimate; Total: - Owner occupied,18843,1389.28,708.82,3.76,"White, non-Hispanic"
Catawba ,HD01_VD02,2014,Estimate; Total: - Owner occupied,33554,2323.4,1185.41,3.53,"White, non-Hispanic"
Chatham ,HD01_VD02,2014,Estimate; Total: - Owner occupied,17416,1329.7,678.42,3.9,"White, non-Hispanic"
Cleveland ,HD01_VD02,2014,Estimate; Total: - Owner occupied,21537,1501.28,765.96,3.56,"White, non-Hispanic"
Craven ,HD01_VD02,2014,Estimate; Total: - Owner occupied,18873,1515.57,773.25,4.1,"White, non-Hispanic"
Cumberland ,HD01_VD02,2014,Estimate; Total: - Owner occupied,34634,1834.89,936.17,2.7,"White, non-Hispanic"
Davidson ,HD01_VD02,2014,Estimate; Total: - Owner occupied,39320,2353.19,1200.61,3.05,"White, non-Hispanic"
Durham ,HD01_VD02,2014,Estimate; Total: - Owner occupied,37431,2019.57,1030.39,2.75,"White, non-Hispanic"
Forsyth ,HD01_VD02,2014,Estimate; Total: - Owner occupied,67476,2571.23,1311.85,1.94,"White, non-Hispanic"
Gaston ,HD01_VD02,2014,Estimate; Total: - Owner occupied,42356,2105.36,1074.16,2.54,"White, non-Hispanic"
Guilford ,HD01_VD02,2014,Estimate; Total: - Owner occupied,81275,2830.98,1444.38,1.78,"White, non-Hispanic"
Harnett ,HD01_VD02,2014,Estimate; Total: - Owner occupied,20063,1521.53,776.29,3.87,"White, non-Hispanic"
Henderson ,HD01_VD02,2014,Estimate; Total: - Owner occupied,30104,1694.3,864.44,2.87,"White, non-Hispanic"
Iredell ,HD01_VD02,2014,Estimate; Total: - Owner occupied,37553,1787.23,911.85,2.43,"White, non-Hispanic"
Johnston ,HD01_VD02,2014,Estimate; Total: - Owner occupied,36749,2191.15,1117.93,3.04,"White, non-Hispanic"
Lincoln ,HD01_VD02,2014,Estimate; Total: - Owner occupied,20849,1458.38,744.07,3.57,"White, non-Hispanic"
Mecklenburg ,HD01_VD02,2014,Estimate; Total: - Owner occupied,145545,3535.15,1803.65,1.24,"White, non-Hispanic"
Moore ,HD01_VD02,2014,Estimate; Total: - Owner occupied,24640,1526.3,778.72,3.16,"White, non-Hispanic"
Nash ,HD01_VD02,2014,Estimate; Total: - Owner occupied,16736,1285.62,655.93,3.92,"White, non-Hispanic"
New Hanover ,HD01_VD02,2014,Estimate; Total: - Owner occupied,44658,2422.3,1235.87,2.77,"White, non-Hispanic"
Onslow ,HD01_VD02,2014,Estimate; Total: - Owner occupied,25429,2359.15,1203.65,4.73,"White, non-Hispanic"
Orange ,HD01_VD02,2014,Estimate; Total: - Owner occupied,24869,1576.34,804.26,3.23,"White, non-Hispanic"
Pitt ,HD01_VD02,2014,Estimate; Total: - Owner occupied,24562,1560.85,796.35,3.24,"White, non-Hispanic"
Randolph ,HD01_VD02,2014,Estimate; Total: - Owner occupied,34206,1968.34,1004.26,2.94,"White, non-Hispanic"
Robeson ,HD01_VD02,2014,Estimate; Total: - Owner occupied,10438,681.53,347.72,3.33,"White, non-Hispanic"
Rockingham ,HD01_VD02,2014,Estimate; Total: - Owner occupied,21129,1775.32,905.78,4.29,"White, non-Hispanic"
Rowan ,HD01_VD02,2014,Estimate; Total: - Owner occupied,28957,1714.55,874.77,3.02,"White, non-Hispanic"
Rutherford ,HD01_VD02,2014,Estimate; Total: - Owner occupied,17624,1405.96,717.33,4.07,"White, non-Hispanic"
Surry ,HD01_VD02,2014,Estimate; Total: - Owner occupied,18117,1152.17,587.84,3.24,"White, non-Hispanic"
Union ,HD01_VD02,2014,Estimate; Total: - Owner occupied,46466,1859.91,948.93,2.04,"White, non-Hispanic"
Wake ,HD01_VD02,2014,Estimate; Total: - Owner occupied,175065,4474.04,2282.67,1.3,"White, non-Hispanic"
Wayne ,HD01_VD02,2014,Estimate; Total: - Owner occupied,19621,1398.81,713.68,3.64,"White, non-Hispanic"
Wilkes ,HD01_VD02,2014,Estimate; Total: - Owner occupied,17415,1883.74,961.09,5.52,"White, non-Hispanic"
Wilson ,HD01_VD02,2014,Estimate; Total: - Owner occupied,13408,937.7,478.42,3.57,"White, non-Hispanic"
United States,HD01_VD03,2014,Estimate; Total: - Renter occupied,23402343,99016.34,50518.54,0.22,"White, non-Hispanic"
North Carolina,HD01_VD03,2014,Estimate; Total: - Renter occupied,715122,14550.47,7423.71,1.04,"White, non-Hispanic"
Alamance ,HD01_VD03,2014,Estimate; Total: - Renter occupied,12783,1777.7,906.99,7.1,"White, non-Hispanic"
Brunswick ,HD01_VD03,2014,Estimate; Total: - Renter occupied,9590,2117.28,1080.24,11.26,"White, non-Hispanic"
Buncombe ,HD01_VD03,2014,Estimate; Total: - Renter occupied,29936,3336.17,1702.13,5.69,"White, non-Hispanic"
Burke ,HD01_VD03,2014,Estimate; Total: - Renter occupied,8834,1802.72,919.76,10.41,"White, non-Hispanic"
Cabarrus ,HD01_VD03,2014,Estimate; Total: - Renter occupied,10360,1783.66,910.03,8.78,"White, non-Hispanic"
Caldwell ,HD01_VD03,2014,Estimate; Total: - Renter occupied,7227,1780.09,908.21,12.57,"White, non-Hispanic"
Carteret ,HD01_VD03,2014,Estimate; Total: - Renter occupied,6989,1208.17,616.41,8.82,"White, non-Hispanic"
Catawba ,HD01_VD03,2014,Estimate; Total: - Renter occupied,13197,2287.66,1167.17,8.84,"White, non-Hispanic"
Chatham ,HD01_VD03,2014,Estimate; Total: - Renter occupied,4418,1205.79,615.2,13.92,"White, non-Hispanic"
Cleveland ,HD01_VD03,2014,Estimate; Total: - Renter occupied,6620,1568,800,12.08,"White, non-Hispanic"
Craven ,HD01_VD03,2014,Estimate; Total: - Renter occupied,9591,1602.55,817.63,8.52,"White, non-Hispanic"
Cumberland ,HD01_VD03,2014,Estimate; Total: - Renter occupied,25572,2008.85,1024.92,4.01,"White, non-Hispanic"
Davidson ,HD01_VD03,2014,Estimate; Total: - Renter occupied,13648,2226.89,1136.17,8.32,"White, non-Hispanic"
Durham ,HD01_VD03,2014,Estimate; Total: - Renter occupied,19e3,2073.19,1057.75,5.57,"White, non-Hispanic"
Forsyth ,HD01_VD03,2014,Estimate; Total: - Renter occupied,27195,2858.38,1458.36,5.36,"White, non-Hispanic"
Gaston ,HD01_VD03,2014,Estimate; Total: - Renter occupied,16178,2108.94,1075.99,6.65,"White, non-Hispanic"
Guilford ,HD01_VD03,2014,Estimate; Total: - Renter occupied,32870,2774.98,1415.81,4.31,"White, non-Hispanic"
Harnett ,HD01_VD03,2014,Estimate; Total: - Renter occupied,9678,1460.77,745.29,7.7,"White, non-Hispanic"
Henderson ,HD01_VD03,2014,Estimate; Total: - Renter occupied,10155,1724.09,879.64,8.66,"White, non-Hispanic"
Iredell ,HD01_VD03,2014,Estimate; Total: - Renter occupied,13057,1654.98,844.38,6.47,"White, non-Hispanic"
Johnston ,HD01_VD03,2014,Estimate; Total: - Renter occupied,10507,1780.09,908.21,8.64,"White, non-Hispanic"
Lincoln ,HD01_VD03,2014,Estimate; Total: - Renter occupied,5843,1228.43,626.75,10.73,"White, non-Hispanic"
Mecklenburg ,HD01_VD03,2014,Estimate; Total: - Renter occupied,64634,3425.53,1747.72,2.7,"White, non-Hispanic"
Moore ,HD01_VD03,2014,Estimate; Total: - Renter occupied,6012,1226.04,625.53,10.4,"White, non-Hispanic"
Nash ,HD01_VD03,2014,Estimate; Total: - Renter occupied,3593,1048.51,534.95,14.89,"White, non-Hispanic"
New Hanover ,HD01_VD03,2014,Estimate; Total: - Renter occupied,27964,2692.77,1373.86,4.91,"White, non-Hispanic"
Onslow ,HD01_VD03,2014,Estimate; Total: - Renter occupied,18378,2795.23,1426.14,7.76,"White, non-Hispanic"
Orange ,HD01_VD03,2014,Estimate; Total: - Renter occupied,13683,1817.02,927.05,6.78,"White, non-Hispanic"
Pitt ,HD01_VD03,2014,Estimate; Total: - Renter occupied,15261,2054.13,1048.03,6.87,"White, non-Hispanic"
Randolph ,HD01_VD03,2014,Estimate; Total: - Renter occupied,10828,1806.3,921.58,8.51,"White, non-Hispanic"
Robeson ,HD01_VD03,2014,Estimate; Total: - Renter occupied,3800,766.13,390.88,10.29,"White, non-Hispanic"
Rockingham ,HD01_VD03,2014,Estimate; Total: - Renter occupied,7919,1631.15,832.22,10.51,"White, non-Hispanic"
Rowan ,HD01_VD03,2014,Estimate; Total: - Renter occupied,11280,1715.74,875.38,7.76,"White, non-Hispanic"
Rutherford ,HD01_VD03,2014,Estimate; Total: - Renter occupied,5168,1296.34,661.4,12.8,"White, non-Hispanic"
Surry ,HD01_VD03,2014,Estimate; Total: - Renter occupied,6946,1170.04,596.96,8.59,"White, non-Hispanic"
Union ,HD01_VD03,2014,Estimate; Total: - Renter occupied,8252,1645.45,839.52,10.17,"White, non-Hispanic"
Wake ,HD01_VD03,2014,Estimate; Total: - Renter occupied,65658,4626.55,2360.48,3.6,"White, non-Hispanic"
Wayne ,HD01_VD03,2014,Estimate; Total: - Renter occupied,8425,1612.09,822.49,9.76,"White, non-Hispanic"
Wilkes ,HD01_VD03,2014,Estimate; Total: - Renter occupied,7448,1740.77,888.15,11.92,"White, non-Hispanic"
Wilson ,HD01_VD03,2014,Estimate; Total: - Renter occupied,3707,887.66,452.89,12.22,"White, non-Hispanic"
United States,HD01_VD01,2015,Estimate; Total:,80846773,100023.15,51032.22,0.06,"White, non-Hispanic"
North Carolina,HD01_VD01,2015,Estimate; Total:,2633908,12432,6342.86,0.24,"White, non-Hispanic"
Alamance ,HD01_VD01,2015,Estimate; Total:,43822,1551.32,791.49,1.81,"White, non-Hispanic"
Brunswick ,HD01_VD01,2015,Estimate; Total:,43017,2411.57,1230.39,2.86,"White, non-Hispanic"
Buncombe ,HD01_VD01,2015,Estimate; Total:,89227,2572.43,1312.46,1.47,"White, non-Hispanic"
Burke ,HD01_VD01,2015,Estimate; Total:,30272,1687.15,860.79,2.84,"White, non-Hispanic"
Cabarrus ,HD01_VD01,2015,Estimate; Total:,51616,1914.72,976.9,1.89,"White, non-Hispanic"
Caldwell ,HD01_VD01,2015,Estimate; Total:,29240,1557.28,794.53,2.72,"White, non-Hispanic"
Carteret ,HD01_VD01,2015,Estimate; Total:,26547,1453.62,741.64,2.79,"White, non-Hispanic"
Catawba ,HD01_VD01,2015,Estimate; Total:,48081,1855.15,946.51,1.97,"White, non-Hispanic"
Chatham ,HD01_VD01,2015,Estimate; Total:,21630,1153.36,588.45,2.72,"White, non-Hispanic"
Cleveland ,HD01_VD01,2015,Estimate; Total:,26335,1554.89,793.31,3.01,"White, non-Hispanic"
Craven ,HD01_VD01,2015,Estimate; Total:,28425,1208.17,616.41,2.17,"White, non-Hispanic"
Cumberland ,HD01_VD01,2015,Estimate; Total:,57083,1939.74,989.66,1.73,"White, non-Hispanic"
Davidson ,HD01_VD01,2015,Estimate; Total:,54260,1645.45,839.52,1.55,"White, non-Hispanic"
Durham ,HD01_VD01,2015,Estimate; Total:,60059,2143.49,1093.62,1.82,"White, non-Hispanic"
Forsyth ,HD01_VD01,2015,Estimate; Total:,91754,1981.45,1010.94,1.1,"White, non-Hispanic"
Gaston ,HD01_VD01,2015,Estimate; Total:,61053,1820.6,928.88,1.52,"White, non-Hispanic"
Guilford ,HD01_VD01,2015,Estimate; Total:,110623,2605.79,1329.48,1.2,"White, non-Hispanic"
Harnett ,HD01_VD01,2015,Estimate; Total:,29006,1204.6,614.59,2.12,"White, non-Hispanic"
Henderson ,HD01_VD01,2015,Estimate; Total:,41484,1808.68,922.8,2.22,"White, non-Hispanic"
Iredell ,HD01_VD01,2015,Estimate; Total:,51948,1703.83,869.3,1.67,"White, non-Hispanic"
Johnston ,HD01_VD01,2015,Estimate; Total:,48796,1870.64,954.41,1.96,"White, non-Hispanic"
Lincoln ,HD01_VD01,2015,Estimate; Total:,26647,1488.17,759.27,2.85,"White, non-Hispanic"
Mecklenburg ,HD01_VD01,2015,Estimate; Total:,212502,3457.7,1764.13,0.83,"White, non-Hispanic"
Moore ,HD01_VD01,2015,Estimate; Total:,30486,1585.87,809.12,2.65,"White, non-Hispanic"
Nash ,HD01_VD01,2015,Estimate; Total:,19919,1078.3,550.15,2.76,"White, non-Hispanic"
New Hanover ,HD01_VD01,2015,Estimate; Total:,74613,2163.74,1103.95,1.48,"White, non-Hispanic"
Onslow ,HD01_VD01,2015,Estimate; Total:,44713,2413.96,1231.61,2.75,"White, non-Hispanic"
Orange ,HD01_VD01,2015,Estimate; Total:,40108,1385.7,706.99,1.76,"White, non-Hispanic"
Pitt ,HD01_VD01,2015,Estimate; Total:,39368,1981.45,1010.94,2.57,"White, non-Hispanic"
Randolph ,HD01_VD01,2015,Estimate; Total:,47558,1551.32,791.49,1.66,"White, non-Hispanic"
Robeson ,HD01_VD01,2015,Estimate; Total:,14304,816.17,416.41,2.91,"White, non-Hispanic"
Rockingham ,HD01_VD01,2015,Estimate; Total:,27847,1720.51,877.81,3.15,"White, non-Hispanic"
Rowan ,HD01_VD01,2015,Estimate; Total:,39841,2020.77,1031.01,2.59,"White, non-Hispanic"
Rutherford ,HD01_VD01,2015,Estimate; Total:,21959,1551.32,791.49,3.6,"White, non-Hispanic"
Surry ,HD01_VD01,2015,Estimate; Total:,26545,950.81,485.11,1.83,"White, non-Hispanic"
Union ,HD01_VD01,2015,Estimate; Total:,58206,1413.11,720.97,1.24,"White, non-Hispanic"
Wake ,HD01_VD01,2015,Estimate; Total:,251619,4074.89,2079.03,0.83,"White, non-Hispanic"
Wayne ,HD01_VD01,2015,Estimate; Total:,27540,1171.23,597.57,2.17,"White, non-Hispanic"
Wilkes ,HD01_VD01,2015,Estimate; Total:,25243,1483.4,756.84,3,"White, non-Hispanic"
Wilson ,HD01_VD01,2015,Estimate; Total:,16421,1229.62,627.36,3.82,"White, non-Hispanic"
United States,HD01_VD02,2015,Estimate; Total: - Owner occupied,57389517,164924.77,84145.29,0.15,"White, non-Hispanic"
North Carolina,HD01_VD02,2015,Estimate; Total: - Owner occupied,1897560,14525.45,7410.94,0.39,"White, non-Hispanic"
Alamance ,HD01_VD02,2015,Estimate; Total: - Owner occupied,30237,1774.13,905.17,2.99,"White, non-Hispanic"
Brunswick ,HD01_VD02,2015,Estimate; Total: - Owner occupied,35077,2144.68,1094.22,3.12,"White, non-Hispanic"
Buncombe ,HD01_VD02,2015,Estimate; Total: - Owner occupied,61087,3248,1657.14,2.71,"White, non-Hispanic"
Burke ,HD01_VD02,2015,Estimate; Total: - Owner occupied,23095,2024.34,1032.83,4.47,"White, non-Hispanic"
Cabarrus ,HD01_VD02,2015,Estimate; Total: - Owner occupied,37864,2292.43,1169.61,3.09,"White, non-Hispanic"
Caldwell ,HD01_VD02,2015,Estimate; Total: - Owner occupied,20776,1777.7,906.99,4.37,"White, non-Hispanic"
Carteret ,HD01_VD02,2015,Estimate; Total: - Owner occupied,19815,1380.94,704.56,3.56,"White, non-Hispanic"
Catawba ,HD01_VD02,2015,Estimate; Total: - Owner occupied,35571,1911.15,975.08,2.74,"White, non-Hispanic"
Chatham ,HD01_VD02,2015,Estimate; Total: - Owner occupied,16340,1333.28,680.24,4.16,"White, non-Hispanic"
Cleveland ,HD01_VD02,2015,Estimate; Total: - Owner occupied,19856,1481.02,755.62,3.81,"White, non-Hispanic"
Craven ,HD01_VD02,2015,Estimate; Total: - Owner occupied,20034,1560.85,796.35,3.97,"White, non-Hispanic"
Cumberland ,HD01_VD02,2015,Estimate; Total: - Owner occupied,33102,1907.57,973.25,2.94,"White, non-Hispanic"
Davidson ,HD01_VD02,2015,Estimate; Total: - Owner occupied,39835,2328.17,1187.84,2.98,"White, non-Hispanic"
Durham ,HD01_VD02,2015,Estimate; Total: - Owner occupied,39356,2410.38,1229.79,3.12,"White, non-Hispanic"
Forsyth ,HD01_VD02,2015,Estimate; Total: - Owner occupied,67298,2198.3,1121.58,1.67,"White, non-Hispanic"
Gaston ,HD01_VD02,2015,Estimate; Total: - Owner occupied,44367,2130.38,1086.93,2.45,"White, non-Hispanic"
Guilford ,HD01_VD02,2015,Estimate; Total: - Owner occupied,79675,2763.06,1409.72,1.77,"White, non-Hispanic"
Harnett ,HD01_VD02,2015,Estimate; Total: - Owner occupied,21803,1367.83,697.87,3.2,"White, non-Hispanic"
Henderson ,HD01_VD02,2015,Estimate; Total: - Owner occupied,30542,1795.57,916.11,3,"White, non-Hispanic"
Iredell ,HD01_VD02,2015,Estimate; Total: - Owner occupied,39776,2187.57,1116.11,2.81,"White, non-Hispanic"
Johnston ,HD01_VD02,2015,Estimate; Total: - Owner occupied,37169,2220.94,1133.13,3.05,"White, non-Hispanic"
Lincoln ,HD01_VD02,2015,Estimate; Total: - Owner occupied,21190,1732.43,883.89,4.17,"White, non-Hispanic"
Mecklenburg ,HD01_VD02,2015,Estimate; Total: - Owner occupied,147994,3315.91,1691.79,1.14,"White, non-Hispanic"
Moore ,HD01_VD02,2015,Estimate; Total: - Owner occupied,23086,1606.13,819.45,3.55,"White, non-Hispanic"
Nash ,HD01_VD02,2015,Estimate; Total: - Owner occupied,16107,1507.23,768.99,4.77,"White, non-Hispanic"
New Hanover ,HD01_VD02,2015,Estimate; Total: - Owner occupied,46840,2415.15,1232.22,2.63,"White, non-Hispanic"
Onslow ,HD01_VD02,2015,Estimate; Total: - Owner occupied,24620,2674.89,1364.74,5.54,"White, non-Hispanic"
Orange ,HD01_VD02,2015,Estimate; Total: - Owner occupied,24897,1554.89,793.31,3.19,"White, non-Hispanic"
Pitt ,HD01_VD02,2015,Estimate; Total: - Owner occupied,25232,1919.49,979.33,3.88,"White, non-Hispanic"
Randolph ,HD01_VD02,2015,Estimate; Total: - Owner occupied,33634,2217.36,1131.31,3.36,"White, non-Hispanic"
Robeson ,HD01_VD02,2015,Estimate; Total: - Owner occupied,10128,863.83,440.73,4.35,"White, non-Hispanic"
Rockingham ,HD01_VD02,2015,Estimate; Total: - Owner occupied,20852,1654.98,844.38,4.05,"White, non-Hispanic"
Rowan ,HD01_VD02,2015,Estimate; Total: - Owner occupied,29518,2549.79,1300.91,4.41,"White, non-Hispanic"
Rutherford ,HD01_VD02,2015,Estimate; Total: - Owner occupied,16503,1390.47,709.42,4.3,"White, non-Hispanic"
Surry ,HD01_VD02,2015,Estimate; Total: - Owner occupied,19451,1248.68,637.08,3.28,"White, non-Hispanic"
Union ,HD01_VD02,2015,Estimate; Total: - Owner occupied,48093,1942.13,990.88,2.06,"White, non-Hispanic"
Wake ,HD01_VD02,2015,Estimate; Total: - Owner occupied,178586,3606.64,1840.12,1.03,"White, non-Hispanic"
Wayne ,HD01_VD02,2015,Estimate; Total: - Owner occupied,20468,1342.81,685.11,3.35,"White, non-Hispanic"
Wilkes ,HD01_VD02,2015,Estimate; Total: - Owner occupied,19892,1513.19,772.04,3.88,"White, non-Hispanic"
Wilson ,HD01_VD02,2015,Estimate; Total: - Owner occupied,11754,1249.87,637.69,5.43,"White, non-Hispanic"
United States,HD01_VD03,2015,Estimate; Total: - Renter occupied,23457256,97411.4,49699.69,0.21,"White, non-Hispanic"
North Carolina,HD01_VD03,2015,Estimate; Total: - Renter occupied,736348,14198.98,7244.38,0.98,"White, non-Hispanic"
Alamance ,HD01_VD03,2015,Estimate; Total: - Renter occupied,13585,1800.34,918.54,6.76,"White, non-Hispanic"
Brunswick ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7940,1731.23,883.28,11.12,"White, non-Hispanic"
Buncombe ,HD01_VD03,2015,Estimate; Total: - Renter occupied,28140,2928.68,1494.22,5.31,"White, non-Hispanic"
Burke ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7177,1540.6,786.02,10.95,"White, non-Hispanic"
Cabarrus ,HD01_VD03,2015,Estimate; Total: - Renter occupied,13752,2331.74,1189.66,8.65,"White, non-Hispanic"
Caldwell ,HD01_VD03,2015,Estimate; Total: - Renter occupied,8464,1494.13,762.31,9.01,"White, non-Hispanic"
Carteret ,HD01_VD03,2015,Estimate; Total: - Renter occupied,6732,1330.89,679.03,10.09,"White, non-Hispanic"
Catawba ,HD01_VD03,2015,Estimate; Total: - Renter occupied,12510,2086.3,1064.44,8.51,"White, non-Hispanic"
Chatham ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5290,1118.81,570.82,10.79,"White, non-Hispanic"
Cleveland ,HD01_VD03,2015,Estimate; Total: - Renter occupied,6479,1477.45,753.8,11.63,"White, non-Hispanic"
Craven ,HD01_VD03,2015,Estimate; Total: - Renter occupied,8391,1270.13,648.03,7.72,"White, non-Hispanic"
Cumberland ,HD01_VD03,2015,Estimate; Total: - Renter occupied,23981,2017.19,1029.18,4.29,"White, non-Hispanic"
Davidson ,HD01_VD03,2015,Estimate; Total: - Renter occupied,14425,2238.81,1142.25,7.92,"White, non-Hispanic"
Durham ,HD01_VD03,2015,Estimate; Total: - Renter occupied,20703,2266.21,1156.23,5.58,"White, non-Hispanic"
Forsyth ,HD01_VD03,2015,Estimate; Total: - Renter occupied,24456,2454.47,1252.28,5.12,"White, non-Hispanic"
Gaston ,HD01_VD03,2015,Estimate; Total: - Renter occupied,16686,1873.02,955.62,5.73,"White, non-Hispanic"
Guilford ,HD01_VD03,2015,Estimate; Total: - Renter occupied,30948,2774.98,1415.81,4.57,"White, non-Hispanic"
Harnett ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7203,1083.06,552.58,7.67,"White, non-Hispanic"
Henderson ,HD01_VD03,2015,Estimate; Total: - Renter occupied,10942,1901.62,970.21,8.87,"White, non-Hispanic"
Iredell ,HD01_VD03,2015,Estimate; Total: - Renter occupied,12172,1838.47,937.99,7.71,"White, non-Hispanic"
Johnston ,HD01_VD03,2015,Estimate; Total: - Renter occupied,11627,2253.11,1149.55,9.89,"White, non-Hispanic"
Lincoln ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5457,1522.72,776.9,14.24,"White, non-Hispanic"
Mecklenburg ,HD01_VD03,2015,Estimate; Total: - Renter occupied,64508,3548.26,1810.34,2.81,"White, non-Hispanic"
Moore ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7400,1680,857.14,11.58,"White, non-Hispanic"
Nash ,HD01_VD03,2015,Estimate; Total: - Renter occupied,3812,1146.21,584.8,15.34,"White, non-Hispanic"
New Hanover ,HD01_VD03,2015,Estimate; Total: - Renter occupied,27773,2665.36,1359.88,4.9,"White, non-Hispanic"
Onslow ,HD01_VD03,2015,Estimate; Total: - Renter occupied,20093,2550.98,1301.52,6.48,"White, non-Hispanic"
Orange ,HD01_VD03,2015,Estimate; Total: - Renter occupied,15211,1887.32,962.92,6.33,"White, non-Hispanic"
Pitt ,HD01_VD03,2015,Estimate; Total: - Renter occupied,14136,2304.34,1175.68,8.32,"White, non-Hispanic"
Randolph ,HD01_VD03,2015,Estimate; Total: - Renter occupied,13924,2153.02,1098.48,7.89,"White, non-Hispanic"
Robeson ,HD01_VD03,2015,Estimate; Total: - Renter occupied,4176,793.53,404.86,9.69,"White, non-Hispanic"
Rockingham ,HD01_VD03,2015,Estimate; Total: - Renter occupied,6995,1616.85,824.92,11.79,"White, non-Hispanic"
Rowan ,HD01_VD03,2015,Estimate; Total: - Renter occupied,10323,1845.62,941.64,9.12,"White, non-Hispanic"
Rutherford ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5456,1352.34,689.97,12.65,"White, non-Hispanic"
Surry ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7094,1110.47,566.57,7.99,"White, non-Hispanic"
Union ,HD01_VD03,2015,Estimate; Total: - Renter occupied,10113,1765.79,900.91,8.91,"White, non-Hispanic"
Wake ,HD01_VD03,2015,Estimate; Total: - Renter occupied,73033,4354.89,2221.88,3.04,"White, non-Hispanic"
Wayne ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7072,1273.7,649.85,9.19,"White, non-Hispanic"
Wilkes ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5351,1321.36,674.16,12.6,"White, non-Hispanic"
Wilson ,HD01_VD03,2015,Estimate; Total: - Renter occupied,4667,1214.13,619.45,13.27,"White, non-Hispanic"
United States,HD01_VD01,2016,Estimate; Total:,80843690,98456.34,50232.83,0.06,"White, non-Hispanic"
North Carolina,HD01_VD01,2016,Estimate; Total:,2666177,12702.47,6480.85,0.24,"White, non-Hispanic"
Alamance ,HD01_VD01,2016,Estimate; Total:,44301,1430.98,730.09,1.65,"White, non-Hispanic"
Brunswick ,HD01_VD01,2016,Estimate; Total:,46562,2212.6,1128.88,2.42,"White, non-Hispanic"
Buncombe ,HD01_VD01,2016,Estimate; Total:,90232,2808.34,1432.83,1.59,"White, non-Hispanic"
Burke ,HD01_VD01,2016,Estimate; Total:,30496,1441.7,735.56,2.41,"White, non-Hispanic"
Cabarrus ,HD01_VD01,2016,Estimate; Total:,50832,1786.04,911.24,1.79,"White, non-Hispanic"
Caldwell ,HD01_VD01,2016,Estimate; Total:,29598,1758.64,897.27,3.03,"White, non-Hispanic"
Carteret ,HD01_VD01,2016,Estimate; Total:,24218,1481.02,755.62,3.12,"White, non-Hispanic"
Catawba ,HD01_VD01,2016,Estimate; Total:,50521,1730.04,882.67,1.75,"White, non-Hispanic"
