area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs_count,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_count_chg,oty_annual_avg_estabs_count_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
37067,5,623312,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 623312 Assisted living facilities for the elderly,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,22,904,18744866,12201545,70941,399,20743,,1.24,1.65,1.42,1.38,0.88,0.87,0.87,,0,0,5,0.6,643820,3.6,-577674,-4.5,-71980,-50.4,12,3.1,599,3
37067,5,6239,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 6239 Other residential care facilities,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,8,196,5207473,3978376,30618,512,26625,,1.3,0.93,0.82,1.79,1.61,0.89,0.89,,-1,-11.1,-1,-0.5,205817,4.1,490927,14.1,-70971,-69.9,24,4.9,1257,5
37067,5,62399,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 62399 Other residential care facilities,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,8,196,5207473,3978376,30618,512,26625,,1.3,0.93,0.82,1.79,1.61,0.89,0.89,,-1,-11.1,-1,-0.5,205817,4.1,490927,14.1,-70971,-69.9,24,4.9,1257,5
37067,5,623990,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 623990 Other residential care facilities,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,8,196,5207473,3978376,30618,512,26625,,1.3,0.93,0.82,1.79,1.61,0.89,0.89,,-1,-11.1,-1,-0.5,205817,4.1,490927,14.1,-70971,-69.9,24,4.9,1257,5
37067,5,624,75,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 624 Social assistance,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,156,2628,59476794,37739815,265408,435,22632,,0.2,0.55,0.57,0.67,0.44,1.02,1.02,,4,2.6,100,4,2386597,4.2,1938907,5.4,-219607,-45.3,1,0.2,45,0.2
37067,5,6241,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 6241 Individual and family services,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,65,1068,23543952,14999380,117394,424,22055,,0.09,0.36,0.37,0.44,0.3,1.05,1.05,,2,3.2,148,16.1,2646530,12.7,2134748,16.6,-63745,-35.2,-13,-3,-668,-2.9
37067,5,62411,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 62411 Child and youth services,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,8,71,2472677,244971,2549,668,34745,,0.79,0.29,0.32,0.1,0.09,1.11,1.11,,0,0,-26,-26.8,-967321,-28.1,-356819,-59.3,-9190,-78.3,-15,-2.2,-749,-2.1
37067,5,624110,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 624110 Child and youth services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,8,71,2472677,244971,2549,668,34745,,0.79,0.29,0.32,0.1,0.09,1.11,1.11,,0,0,-26,-26.8,-967321,-28.1,-356819,-59.3,-9190,-78.3,-15,-2.2,-749,-2.1
37067,5,62412,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 62412 Services for the elderly and disabled,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,24,717,11717513,9504831,73810,314,16344,,0.04,0.33,0.32,0.38,0.26,0.97,0.97,,1,4.3,139,24,2167997,22.7,1714464,22,-36423,-33,-4,-1.3,-178,-1.1
37067,5,624120,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 624120 Services for the elderly and disabled,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,24,717,11717513,9504831,73810,314,16344,,0.04,0.33,0.32,0.38,0.26,0.97,0.97,,1,4.3,139,24,2167997,22.7,1714464,22,-36423,-33,-4,-1.3,-178,-1.1
37067,5,62419,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 62419 Other individual and family services,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,33,279,9353762,5249578,41035,644,33476,,1.19,0.51,0.51,0.83,0.52,1,1,,0,0,34,13.9,1445854,18.3,777103,17.4,-18132,-30.6,23,3.7,1166,3.6
37067,5,624190,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 624190 Other individual and family services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,33,279,9353762,5249578,41035,644,33476,,1.19,0.51,0.51,0.83,0.52,1,1,,0,0,34,13.9,1445854,18.3,777103,17.4,-18132,-30.6,23,3.7,1166,3.6
37067,5,6242,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 6242 Emergency and other relief services,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,15,0,0,0,0,0,0,N,1.41,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,62421,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 62421 Community food services,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,6,91,3062571,284015,2876,649,33747,,2.04,2.02,2.14,0.55,0.51,1.07,1.07,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,624210,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 624210 Community food services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,6,91,3062571,284015,2876,649,33747,,2.04,2.02,2.14,0.55,0.51,1.07,1.07,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,62422,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 62422 Community housing services,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,7,222,7126475,4195048,32183,617,32065,,1.16,1.63,1.57,2.65,1.57,0.96,0.96,,0,0,4,1.8,282104,4.1,241290,6.1,-23344,-42,14,2.3,705,2.2
37067,5,624221,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 624221 Temporary shelters,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,3,64,1764671,1179454,7150,532,27645,,0.9,0.71,0.65,1.21,0.61,0.92,0.92,,0,0,-2,-3,-35335,-2,-25068,-2.1,-7513,-51.2,9,1.7,441,1.6
37067,5,624229,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 624229 Other community housing services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,4,158,5361804,3015594,25033,651,33846,,1.49,3.45,2.94,4.92,2.88,0.85,0.85,,0,0,6,3.9,317439,6.3,266358,9.7,-15831,-38.7,13,2,678,2
37067,5,62423,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 62423 Emergency and other relief services,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,1.19,0,0,0,0,0,0,N,-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,624230,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 624230 Emergency and other relief services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,1.19,0,0,0,0,0,0,N,-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,6243,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 6243 Vocational rehabilitation services,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,6,0,0,0,0,0,0,N,0.67,0,0,0,0,0,0,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,62431,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 62431 Vocational rehabilitation services,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,6,0,0,0,0,0,0,N,0.67,0,0,0,0,0,0,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,624310,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 624310 Vocational rehabilitation services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,6,0,0,0,0,0,0,N,0.67,0,0,0,0,0,0,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,6244,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 6244 Child day care services,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,70,1051,21472938,16537424,102893,393,20436,,1.05,0.94,0.92,0.97,0.66,0.97,0.97,,3,4.5,-25,-2.3,-579189,-2.6,-363833,-2.2,-116465,-53.1,-1,-0.3,-60,-0.3
37067,5,62441,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 62441 Child day care services,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,70,1051,21472938,16537424,102893,393,20436,,1.05,0.94,0.92,0.97,0.66,0.97,0.97,,3,4.5,-25,-2.3,-579189,-2.6,-363833,-2.2,-116465,-53.1,-1,-0.3,-60,-0.3
37067,5,624410,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 624410 Child day care services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,70,1051,21472938,16537424,102893,393,20436,,1.05,0.94,0.92,0.97,0.66,0.97,0.97,,3,4.5,-25,-2.3,-579189,-2.6,-363833,-2.2,-116465,-53.1,-1,-0.3,-60,-0.3
37067,5,71,74,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector",All establishment sizes,137,2910,56078249,27053464,206298,371,19269,,1.04,0.99,0.54,0.68,0.43,0.54,0.54,,0,0,-115,-3.8,2245579,4.2,-406953,-1.5,-168451,-45,29,8.5,1473,8.3
37067,5,711,75,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 711 Performing arts and spectator sports,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,31,606,18280007,7432591,62942,580,30182,,0.61,0.98,0.35,0.77,0.47,0.35,0.35,,-1,-3.1,-27,-4.3,2999136,19.6,-25504,-0.3,-43746,-41,116,25,6051,25.1
37067,5,7111,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 7111 Performing arts companies,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,6,71,1939949,1423227,6600,522,27164,,0.64,0.45,0.27,0.57,0.15,0.58,0.58,,1,20,-3,-4.1,42170,2.2,70247,5.2,-8925,-57.5,28,5.7,1489,5.8
37067,5,71111,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71111 Theater companies and dinner theaters,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,0.94,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,711110,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 711110 Theater companies and dinner theaters,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,0.94,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71113,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71113 Musical groups and artists,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,0.66,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,711130,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 711130 Musical groups and artists,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,0.66,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,7112,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 7112 Spectator sports,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,10,123,12968907,3113683,22155,2035,105797,,1.68,0.68,0.5,1.05,0.7,0.73,0.73,,-1,-9.1,-11,-8.2,2563546,24.6,-415819,-11.8,-23025,-51,539,36,28000,36
37067,5,71121,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 71121 Spectator sports,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,10,123,12968907,3113683,22155,2035,105797,,1.68,0.68,0.5,1.05,0.7,0.73,0.73,,-1,-9.1,-11,-8.2,2563546,24.6,-415819,-11.8,-23025,-51,539,36,28000,36
37067,5,711211,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 711211 Sports teams and clubs,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,0.96,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,711219,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 711219 Other spectator sports,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,8,0,0,0,0,0,0,N,2.58,0,0,0,0,0,0,N,-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,7113,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 7113 Promoters of performing arts and sports,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,6,0,0,0,0,0,0,N,0.81,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71131,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71131 Promoters with facilities,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,0.64,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,711310,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 711310 Promoters with facilities,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,0.64,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71132,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71132 Promoters without facilities,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,N,0.93,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,711320,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 711320 Promoters without facilities,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,N,0.93,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,7115,76,0,2017,A,N,"Forsyth County, North Carolina",Private,"NAICS 7115 Independent artists, writers, and performers","County, NAICS 4-digit -- by ownership sector",All establishment sizes,11,0,0,0,0,0,0,N,0.46,0,0,0,0,0,0,N,1,10,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71151,77,0,2017,A,N,"Forsyth County, North Carolina",Private,"NAICS 71151 Independent artists, writers, and performers","County, NAICS 5-digit -- by ownership sector",All establishment sizes,11,0,0,0,0,0,0,N,0.46,0,0,0,0,0,0,N,1,10,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,711510,78,0,2017,A,N,"Forsyth County, North Carolina",Private,"NAICS 711510 Independent artists, writers, and performers","County, NAICS 6-digit -- by ownership sector",All establishment sizes,11,0,0,0,0,0,0,N,0.46,0,0,0,0,0,0,N,1,10,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,712,75,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,356,9074950,5596642,50003,490,25491,,1.49,1.71,1.33,3.23,2.97,0.78,0.78,,-1,-10,1,0.3,-75544,-0.8,-110212,-1.9,-38975,-43.8,-5,-1,-267,-1
37067,5,7121,76,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 7121 Museums, historical sites, zoos, and parks","County, NAICS 4-digit -- by ownership sector",All establishment sizes,9,356,9074950,5596642,50003,490,25491,,1.49,1.71,1.33,3.23,2.97,0.78,0.78,,-1,-10,1,0.3,-75544,-0.8,-110212,-1.9,-38975,-43.8,-5,-1,-267,-1
37067,5,71211,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 71211 Museums,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,5,169,5455253,3031417,42617,620,32216,,1.23,1.38,1.27,3.12,4.36,0.92,0.92,,-1,-16.7,6,3.7,128489,2.4,39626,1.3,-20847,-32.8,-10,-1.6,-564,-1.7
37067,5,712110,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 712110 Museums,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,5,169,5455253,3031417,42617,620,32216,,1.23,1.38,1.27,3.12,4.36,0.92,0.92,,-1,-16.7,6,3.7,128489,2.4,39626,1.3,-20847,-32.8,-10,-1.6,-564,-1.7
37067,5,71212,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71212 Historical sites,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.75,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,712120,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 712120 Historical sites,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.75,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71213,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71213 Zoos and botanical gardens,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.9,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,712130,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 712130 Zoos and botanical gardens,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.9,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71219,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71219 Nature parks and other similar institutions,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,712190,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 712190 Nature parks and other similar institutions,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,713,75,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 713 Amusements, gambling, and recreation","County, NAICS 3-digit -- by ownership sector",All establishment sizes,97,1949,28723292,14024231,93353,283,14741,,1.29,0.93,0.65,0.5,0.28,0.7,0.7,,2,2.1,-87,-4.3,-678013,-2.3,-271237,-1.9,-85730,-47.9,5,1.8,303,2.1
37067,5,7131,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 7131 Amusement parks and arcades,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,4,73,768936,651975,4962,202,10509,,1.37,0.27,0.12,0.19,0.16,0.43,0.43,N,2,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71311,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71311 Amusement and theme parks,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.17,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,713110,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 713110 Amusement and theme parks,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.17,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71312,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71312 Amusement arcades,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,1,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,713120,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 713120 Amusement arcades,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,1,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,7132,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 7132 Gambling industries,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,5,22,566305,406555,6080,489,25452,,1.62,0.14,0.11,0.14,0.19,0.8,0.8,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71321,77,0,2017,A,N,"Forsyth County, North Carolina",Private,"NAICS 71321 Casinos, except casino hotels","County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,2.92,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,713210,78,0,2017,A,N,"Forsyth County, North Carolina",Private,"NAICS 713210 Casinos, except casino hotels","County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,2.92,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71329,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71329 Other gambling industries,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,N,1.46,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,713290,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 713290 Other gambling industries,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,N,1.46,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,7139,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 7139 Other amusement and recreation industries,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,88,1853,27388051,12965701,82311,284,14779,,1.27,1.11,0.84,0.59,0.31,0.76,0.76,,-1,-1.1,-114,-5.8,-759797,-2.7,-475633,-3.5,-84013,-50.5,9,3.3,471,3.3
37067,5,71391,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 71391 Golf courses and country clubs,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,11,327,8731425,5985886,33496,514,26729,,1.06,0.7,0.77,0.83,0.29,1.09,1.09,,0,0,-63,-16.2,-697551,-7.4,-460698,-7.1,-45369,-57.5,49,10.5,2526,10.4
37067,5,713910,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 713910 Golf courses and country clubs,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,11,327,8731425,5985886,33496,514,26729,,1.06,0.7,0.77,0.83,0.29,1.09,1.09,,0,0,-63,-16.2,-697551,-7.4,-460698,-7.1,-45369,-57.5,49,10.5,2526,10.4
37067,5,71394,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 71394 Fitness and recreational sports centers,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,50,1319,15272826,4570281,35550,223,11583,,1.52,1.68,1.23,0.55,0.46,0.73,0.73,,-4,-7.4,-57,-4.1,-298722,-1.9,-173079,-3.6,-29429,-45.3,5,2.3,264,2.3
37067,5,713940,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 713940 Fitness and recreational sports centers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,50,1319,15272826,4570281,35550,223,11583,,1.52,1.68,1.23,0.55,0.46,0.73,0.73,,-4,-7.4,-57,-4.1,-298722,-1.9,-173079,-3.6,-29429,-45.3,5,2.3,264,2.3
37067,5,71395,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71395 Bowling centers,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,N,1.45,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,713950,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 713950 Bowling centers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,N,1.45,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,71399,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 71399 All other amusement and recreation industries,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,22,0,0,0,0,0,0,N,1.2,0,0,0,0,0,0,N,4,22.2,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,713990,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 713990 All other amusement and recreation industries,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,22,0,0,0,0,0,0,N,1.2,0,0,0,0,0,0,N,4,22.2,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,72,74,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 72 Accommodation and food services,"County, NAICS Sector -- by ownership sector",All establishment sizes,810,17834,306126965,243887549,1848179,330,17166,,1.24,1.03,0.9,0.91,0.83,0.88,0.88,,41,5.3,776,4.5,19570248,6.8,16220569,7.1,-1121882,-37.8,7,2.2,367,2.2
37067,5,721,75,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 721 Accommodation,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,53,1498,33963043,21678830,222301,436,22676,,0.82,0.59,0.46,0.44,0.47,0.77,0.78,,1,1.9,-26,-1.7,-567713,-1.6,-1252887,-5.5,-137203,-38.2,0,0,11,0
37067,5,7211,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 7211 Traveler accommodation,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,51,0,0,0,0,0,0,N,0.91,0,0,0,0,0,0,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,72111,77,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 72111 Hotels and motels, except casino hotels","County, NAICS 5-digit -- by ownership sector",All establishment sizes,48,1338,30258665,21405017,219384,435,22622,,0.93,0.65,0.52,0.59,0.61,0.79,0.79,,1,2.1,-22,-1.6,-590313,-1.9,-1260303,-5.6,-136228,-38.3,-1,-0.2,-65,-0.3
37067,5,721110,78,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 721110 Hotels and motels, except casino hotels","County, NAICS 6-digit -- by ownership sector",All establishment sizes,48,1338,30258665,21405017,219384,435,22622,,0.93,0.65,0.52,0.59,0.61,0.79,0.79,,1,2.1,-22,-1.6,-590313,-1.9,-1260303,-5.6,-136228,-38.3,-1,-0.2,-65,-0.3
37067,5,72119,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 72119 Other traveler accommodation,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,0.66,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,721191,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 721191 Bed-and-breakfast inns,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.38,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,721199,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 721199 All other traveler accommodation,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,1.05,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
