geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD01,2006,Estimate; Total:,291531091,30340.09,15479.64,0.01
Wilkes ,HD01_VD05,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,0,246.64,125.84,Inf
Wilson ,HD01_VD05,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 5 years,67,135.83,69.3,103.43
United States,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2362098,41099.23,20968.99,0.89
North Carolina,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,90869,7307.4,3728.27,4.1
Alamance ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1615,892.43,455.32,28.19
Brunswick ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,522,614.81,313.68,60.09
Buncombe ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2180,1428.6,728.88,33.43
Burke ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,730,687.49,350.76,48.05
Cabarrus ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2150,1632.34,832.83,38.74
Caldwell ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,827,583.83,297.87,36.02
Carteret ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,466,402.72,205.47,44.09
Catawba ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1285,943.66,481.46,37.47
Chatham ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,671,527.83,269.3,40.13
Cleveland ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,951,725.62,370.21,38.93
Craven ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1151,1017.53,519.15,45.1
Cumberland ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,3951,1209.36,617.02,15.62
Davidson ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1902,1064,542.86,28.54
Durham ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,3615,1489.36,759.88,21.02
Forsyth ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,3798,1077.11,549.55,14.47
Franklin ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,712,613.62,313.07,43.97
Gaston ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2939,1280.85,653.49,22.24
Guilford ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,4036,1578.72,805.47,19.96
Harnett ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,946,475.4,242.55,25.64
Henderson ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,112,179.91,91.79,81.96
Iredell ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2077,780.43,398.18,19.17
Johnston ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2118,1040.17,530.7,25.06
Lincoln ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,210,225.19,114.89,54.71
Mecklenburg ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,6311,2007.66,1024.32,16.23
Moore ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,0,246.64,125.84,Inf
Nash ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,685,581.45,296.66,43.31
New Hanover ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1562,1004.43,512.46,32.81
Onslow ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1069,699.4,356.84,33.38
Orange ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,495,683.91,348.93,70.49
Pitt ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1886,923.4,471.12,24.98
Randolph ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1427,1071.15,546.51,38.3
Robeson ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,3082,844.77,431.01,13.98
Rockingham ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,855,911.49,465.05,54.39
Rowan ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,874,546.89,279.03,31.93
Rutherford ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,215,285.96,145.9,67.86
Surry ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,550,555.23,283.28,51.51
Union ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,2376,1085.45,553.8,23.31
Wake ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,5956,2126.81,1085.11,18.22
Wayne ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1628,646.98,330.09,20.28
Wilkes ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,1077,892.43,455.32,42.28
Wilson ,HD01_VD06,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 6 to 11 years,740,486.13,248.03,33.52
United States,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1058604,22750.3,11607.3,1.1
North Carolina,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,36322,4538.38,2315.5,6.37
Alamance ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,465,314.55,160.48,34.51
Brunswick ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,248,297.87,151.97,61.28
Buncombe ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,883,692.26,353.19,40
Burke ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,114,235.91,120.36,105.58
Cabarrus ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,291,371.74,189.66,65.18
Caldwell ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,250,351.49,179.33,71.73
Carteret ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,302,299.06,152.58,50.52
Catawba ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,167,209.7,106.99,64.07
Chatham ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,410,328.85,167.78,40.92
Cleveland ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,315,346.72,176.9,56.16
Craven ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,431,330.04,168.39,39.07
Cumberland ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,565,362.21,184.8,32.71
Davidson ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,481,705.36,359.88,74.82
Durham ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1474,1147.4,585.41,39.72
Forsyth ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1911,980.6,500.31,26.18
Franklin ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,295,351.49,179.33,60.79
Gaston ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1032,884.09,451.07,43.71
Guilford ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1128,788.77,402.43,35.68
Harnett ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1023,498.04,254.1,24.84
Henderson ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,775,1029.45,525.23,67.77
Iredell ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,359,421.79,215.2,59.94
Johnston ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1821,1121.19,572.04,31.41
Lincoln ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,371,375.32,191.49,51.61
Mecklenburg ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,2910,1355.91,691.79,23.77
Moore ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,281,270.47,137.99,49.11
Nash ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,507,477.79,243.77,48.08
New Hanover ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,693,762.55,389.06,56.14
Onslow ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,510,449.19,229.18,44.94
Orange ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,87,182.3,93.01,106.91
Pitt ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,806,663.66,338.6,42.01
Randolph ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,463,489.7,249.85,53.96
Robeson ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,968,587.4,299.69,30.96
Rockingham ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,355,484.94,247.42,69.7
Rowan ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,741,606.47,309.42,41.76
Rutherford ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,190,232.34,118.54,62.39
Surry ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,468,569.53,290.58,62.09
Union ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,543,399.15,203.65,37.5
Wake ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,2172,1121.19,572.04,26.34
Wayne ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,950,626.72,319.76,33.66
Wilkes ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,474,455.15,232.22,48.99
Wilson ,HD01_VD07,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,338,302.64,154.41,45.68
United States,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,349212,13333.96,6803.04,1.95
North Carolina,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,12124,2612.94,1333.13,11
Alamance ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,468,543.32,277.2,59.23
Brunswick ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,246.64,125.84,Inf
Buncombe ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,46,88.17,44.98,97.78
Burke ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,134,247.83,126.44,94.36
Cabarrus ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,398,674.38,344.07,86.45
Caldwell ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,177,266.89,136.17,76.93
Carteret ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,112,209.7,106.99,95.53
Catawba ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,293,356.26,181.77,62.04
Chatham ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,246.64,125.84,Inf
Cleveland ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,267,343.15,175.08,65.57
Craven ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,220,333.62,170.21,77.37
Cumberland ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,507,400.34,204.26,40.29
Davidson ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,246.64,125.84,Inf
Durham ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,384,313.36,159.88,41.64
Forsyth ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,236,331.23,168.99,71.61
Franklin ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,246.64,125.84,Inf
Gaston ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,103,147.74,75.38,73.18
Guilford ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,266,231.15,117.93,44.33
Harnett ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,326,355.06,181.15,55.57
Henderson ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,246.64,125.84,Inf
Iredell ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,388,331.23,168.99,43.55
Johnston ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,223,343.15,175.08,78.51
Lincoln ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,201,238.3,121.58,60.49
Mecklenburg ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,1648,1016.34,518.54,31.46
Moore ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,246.64,125.84,Inf
Nash ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,246.64,125.84,Inf
New Hanover ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,85,156.09,79.64,93.69
Onslow ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,136,178.72,91.18,67.04
Orange ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,15,32.17,16.41,109.4
Pitt ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,756,616,314.29,41.57
Randolph ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,271,380.09,193.92,71.56
Robeson ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,277,294.3,150.15,54.21
Rockingham ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,246.64,125.84,Inf
Rowan ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,449,556.43,283.89,63.23
Rutherford ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,80,163.23,83.28,104.1
Surry ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,19,39.32,20.06,105.58
Union ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,95,134.64,68.69,72.31
Wake ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,1203,799.49,407.9,33.91
Wayne ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,151,274.04,139.82,92.6
Wilkes ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,282,333.62,170.21,60.36
Wilson ,HD01_VD08,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,67,137.02,69.91,104.34
United States,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,677633,16754.72,8548.33,1.26
North Carolina,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,23054,3284.94,1675.99,7.27
Alamance ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,368,424.17,216.41,58.81
Brunswick ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,421,672,342.86,81.44
Buncombe ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,481,527.83,269.3,55.99
Burke ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,287,244.26,124.62,43.42
Cabarrus ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,492,605.28,308.82,62.77
Caldwell ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,86,123.91,63.22,73.51
Carteret ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,326,358.64,182.98,56.13
Catawba ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,325,498.04,254.1,78.18
Chatham ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,274,498.04,254.1,92.74
Cleveland ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,399,369.36,188.45,47.23
Craven ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,157,185.87,94.83,60.4
Cumberland ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,712,462.3,235.87,33.13
Davidson ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,265,251.4,128.27,48.4
Durham ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,812,577.87,294.83,36.31
Forsyth ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,833,556.43,283.89,34.08
Franklin ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,163,207.32,105.78,64.9
Gaston ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,309,332.43,169.61,54.89
Guilford ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,1326,774.47,395.14,29.8
Harnett ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,297,291.91,148.93,50.14
Henderson ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,107,237.11,120.97,113.06
Iredell ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,263,257.36,131.31,49.93
Johnston ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,941,798.3,407.3,43.28
Lincoln ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,272,278.81,142.25,52.3
Mecklenburg ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,1359,706.55,360.48,26.53
Moore ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,0,246.64,125.84,Inf
Nash ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,216,319.32,162.92,75.43
New Hanover ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,468,448,228.57,48.84
Onslow ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,278,370.55,189.06,68.01
Orange ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,271,399.15,203.65,75.15
Pitt ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,612,505.19,257.75,42.12
Randolph ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,929,737.53,376.29,40.5
Robeson ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,1026,437.28,223.1,21.74
Rockingham ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,42,85.79,43.77,104.21
Rowan ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,290,320.51,163.53,56.39
Rutherford ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,194,340.77,173.86,89.62
Surry ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,18,39.32,20.06,111.44
Union ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,355,387.23,197.57,55.65
Wake ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,1443,803.06,409.72,28.39
Wayne ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,167,294.3,150.15,89.91
Wilkes ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,25,47.66,24.32,97.28
Wilson ,HD01_VD09,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,180,259.74,132.52,73.62
United States,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,2630643,35627.91,18177.51,0.69
North Carolina,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,81437,6496,3314.29,4.07
Alamance ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1426,936.51,477.81,33.51
Brunswick ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,446,357.45,182.37,40.89
Buncombe ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,442,294.3,150.15,33.97
Burke ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1079,859.06,438.3,40.62
Cabarrus ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1208,824.51,420.67,34.82
Caldwell ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,750,735.15,375.08,50.01
Carteret ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,243,312.17,159.27,65.54
Catawba ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1238,915.06,466.87,37.71
Chatham ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,0,246.64,125.84,Inf
Cleveland ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,489,455.15,232.22,47.49
Craven ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,114,153.7,78.42,68.79
Cumberland ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,3613,1074.72,548.33,15.18
Davidson ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,489,421.79,215.2,44.01
Durham ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,3309,1640.68,837.08,25.3
Forsyth ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1826,896,457.14,25.04
Franklin ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,274,302.64,154.41,56.35
Gaston ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1167,812.6,414.59,35.53
Guilford ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,4749,1842.04,939.82,19.79
Harnett ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1176,862.64,440.12,37.43
Henderson ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,125,226.38,115.5,92.4
Iredell ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1058,744.68,379.94,35.91
Johnston ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1739,1209.36,617.02,35.48
Lincoln ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,238,271.66,138.6,58.24
Mecklenburg ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,7700,2299.57,1173.25,15.24
Moore ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,310,352.68,179.94,58.05
Nash ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,459,513.53,262.01,57.08
New Hanover ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,3720,1775.32,905.78,24.35
Onslow ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1471,1040.17,530.7,36.08
Orange ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,3749,1558.47,795.14,21.21
Pitt ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,3537,1352.34,689.97,19.51
Randolph ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,566,616,314.29,55.53
Robeson ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,2096,753.02,384.19,18.33
Rockingham ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1158,763.74,389.66,33.65
Rowan ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,417,388.43,198.18,47.53
Rutherford ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,94,165.62,84.5,89.89
Surry ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,528,558.81,285.11,54
Union ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,751,590.98,301.52,40.15
Wake ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,8180,2281.7,1164.13,14.23
Wayne ,HD01_VD10,2017,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,812,760.17,387.84,47.76
